,GWO,AO,BBO,ARO
410,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
411,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
412,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
413,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
414,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
415,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
416,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
417,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
418,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
419,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
420,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
421,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
422,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
423,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
424,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
425,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
426,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
427,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
428,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
429,20704.827715615073,20727.67850792666,20682.75617582826,20704.33489330005
430,20704.364832119296,20727.67850792666,20682.75617582826,20704.33489330005
431,20704.364832119296,20727.67850792666,20682.75617582826,20704.33489330005
432,20699.050683083486,20727.67850792666,20682.75617582826,20704.33489330005
433,20699.050683083486,20727.67850792666,20682.75617582826,20704.33489330005
434,20699.050683083486,20727.67850792666,20682.75617582826,20704.33489330005
435,20699.050683083486,20727.67850792666,20682.75617582826,20704.33489330005
436,20699.050683083486,20727.67850792666,20682.75617582826,20704.33489330005
437,20699.050683083486,20727.67850792666,20682.75617582826,20704.33489330005
438,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
439,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
440,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
441,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
442,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
443,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
444,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
445,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
446,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
447,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
448,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
449,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
450,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
451,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
452,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
453,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
454,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
455,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
456,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
457,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
458,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
459,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
460,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
461,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
462,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
463,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
464,20689.883079743075,20727.67850792666,20682.75617582826,20704.33489330005
465,20687.282510548488,20727.67850792666,20682.75617582826,20704.33489330005
466,20679.20121460892,20727.67850792666,20682.75617582826,20704.33489330005
467,20679.20121460892,20727.67850792666,20682.75617582826,20704.33489330005
468,20679.20121460892,20727.67850792666,20682.75617582826,20704.33489330005
469,20679.20121460892,20727.67850792666,20682.75617582826,20704.33489330005
470,20673.55688624261,20727.67850792666,20682.75617582826,20704.33489330005
471,20673.55688624261,20727.67850792666,20682.75617582826,20704.33489330005
472,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
473,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
474,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
475,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
476,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
477,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
478,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
479,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
480,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
481,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
482,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
483,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
484,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
485,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
486,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
487,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
488,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
489,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
490,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
491,20671.542036805804,20727.67850792666,20682.75617582826,20704.33489330005
492,20670.854454416432,20727.67850792666,20682.75617582826,20704.33489330005
493,20662.04291139164,20727.67850792666,20682.75617582826,20664.78072002116
494,20662.04291139164,20727.67850792666,20682.75617582826,20664.78072002116
495,20662.04291139164,20727.67850792666,20682.75617582826,20664.78072002116
496,20662.04291139164,20727.67850792666,20682.75617582826,20664.78072002116
497,20662.04291139164,20727.67850792666,20682.75617582826,20664.78072002116
498,20662.04291139164,20727.67850792666,20682.75617582826,20664.78072002116
499,20659.333074181268,20727.67850792666,20682.75617582826,20664.78072002116
500,20659.333074181268,20727.67850792666,20682.75617582826,20664.78072002116
